TaxNodeID	TaxName	TotalReads	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers	TotalAlignments	taxpath
352772	"RS_GCF_004114955.1"	6	1.0	2.48	0.0	0.0	38.33	0.9699	0.655	0.683	62	0.0	6	"352772:RS_GCF_004114955.1:subspecies;352771:s__Bradyrhizobium guangzhouense:species;227326:g__Bradyrhizobium:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
352771	"s__Bradyrhizobium guangzhouense"	6	1.0	2.48	0.0	0.0	38.33	0.9699	0.655	0.683	62	0.0	6	"352771:s__Bradyrhizobium guangzhouense:species;227326:g__Bradyrhizobium:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
247190	"RS_GCF_000620985.1"	6	1.0	2.22	0.0	0.0	63.5	0.993	0.373	0.373	212	0.005	6	"247190:RS_GCF_000620985.1:subspecies;247171:s__Brochothrix thermosphacta:species;247170:g__Brochothrix:genus;134887:f__Listeriaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
247171	"s__Brochothrix thermosphacta"	6	1.0	2.22	0.0	0.0	63.5	0.993	0.373	0.373	212	0.005	6	"247171:s__Brochothrix thermosphacta:species;247170:g__Brochothrix:genus;134887:f__Listeriaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
269664	"g__PHOS-HE28"	6	1.0	2.54	0.0	0.0	49.17	0.9907	0.624	0.627	127	0.0	8	"269664:g__PHOS-HE28:genus;269663:f__PHOS-HE28:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
269663	"f__PHOS-HE28"	6	1.0	2.54	0.0	0.0	49.17	0.9907	0.624	0.627	127	0.0	8	"269663:f__PHOS-HE28:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
356482	"RS_GCF_000938255.1"	6	1.0	2.12	0.0	0.3333	40.5	0.9675	0.63	0.638	75	0.0	6	"356482:RS_GCF_000938255.1:subspecies;356481:s__Bradyrhizobium sp000938255:species;227326:g__Bradyrhizobium:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
356481	"s__Bradyrhizobium sp000938255"	6	1.0	2.12	0.0	0.3333	40.5	0.9675	0.63	0.638	75	0.0	6	"356481:s__Bradyrhizobium sp000938255:species;227326:g__Bradyrhizobium:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
346904	"RS_GCF_005503555.1"	6	1.11	1.91	0.0	0.0	76.67	0.963	0.629	0.626	262	0.103	6	"346904:RS_GCF_005503555.1:subspecies;346901:s__Rudaea sp005503555:species;346900:g__Rudaea:genus;275876:f__Rhodanobacteraceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
346901	"s__Rudaea sp005503555"	6	1.11	1.91	0.0	0.0	76.67	0.963	0.629	0.626	262	0.103	6	"346901:s__Rudaea sp005503555:species;346900:g__Rudaea:genus;275876:f__Rhodanobacteraceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
307131	"g__Saccharopolyspora_C"	6	1.0	2.13	0.0	0.0	58.17	0.9748	0.67	0.686	181	0.0	7	"307131:g__Saccharopolyspora_C:genus;274399:f__Pseudonocardiaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
337474	"RS_GCF_001422815.1"	6	1.0	2.15	0.0	0.0	37.17	0.9952	0.674	0.673	55	0.0	6	"337474:RS_GCF_001422815.1:subspecies;337472:s__Methylobacterium sp001422815:species;251232:g__Methylobacterium:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
337472	"s__Methylobacterium sp001422815"	6	1.0	2.15	0.0	0.0	37.17	0.9952	0.674	0.673	55	0.0	6	"337472:s__Methylobacterium sp001422815:species;251232:g__Methylobacterium:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
286085	"RS_GCF_000262545.1"	6	1.0	2.74	0.0	0.0	61.5	0.9976	0.404	0.379	201	0.0	6	"286085:RS_GCF_000262545.1:subspecies;286079:s__Prevotella bivia:species;212100:g__Prevotella:genus;173793:f__Bacteroidaceae:family;173792:o__Bacteroidales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
286079	"s__Prevotella bivia"	6	1.0	2.74	0.0	0.0	61.5	0.9976	0.404	0.379	201	0.0	6	"286079:s__Prevotella bivia:species;212100:g__Prevotella:genus;173793:f__Bacteroidaceae:family;173792:o__Bacteroidales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
393738	"g__Lacipirellula"	6	1.01	2.08	0.0	0.0	41.17	0.9793	0.653	0.657	78	0.013	15	"393738:g__Lacipirellula:genus;346226:f__Lacipirellulaceae:family;267818:o__Pirellulales:order;260319:c__Planctomycetia:class;260318:p__Planctomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
346226	"f__Lacipirellulaceae"	6	1.01	2.08	0.0	0.0	41.17	0.9793	0.653	0.657	78	0.013	15	"346226:f__Lacipirellulaceae:family;267818:o__Pirellulales:order;260319:c__Planctomycetia:class;260318:p__Planctomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
424783	"GB_GCA_945868215.1"	6	1.01	2.81	0.0	0.0	46.17	0.9614	0.627	0.632	108	0.009	6	"424783:GB_GCA_945868215.1:subspecies;424782:s__Rariglobus sp945868215:species;308924:g__Rariglobus:genus;235731:f__Opitutaceae:family;235730:o__Opitutales:order;191258:c__Verrucomicrobiae:class;191257:p__Verrucomicrobiota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
424782	"s__Rariglobus sp945868215"	6	1.01	2.81	0.0	0.0	46.17	0.9614	0.627	0.632	108	0.009	6	"424782:s__Rariglobus sp945868215:species;308924:g__Rariglobus:genus;235731:f__Opitutaceae:family;235730:o__Opitutales:order;191258:c__Verrucomicrobiae:class;191257:p__Verrucomicrobiota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
286980	"RS_GCF_019049755.1"	6	1.0	1.54	0.0	0.0	50.5	0.9917	0.502	0.498	135	0.0	6	"286980:RS_GCF_019049755.1:subspecies;286975:s__Rahnella perminowiae:species;254537:g__Rahnella:genus;14528:f__Enterobacteriaceae:family;14527:o__Enterobacterales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
286975	"s__Rahnella perminowiae"	6	1.0	1.54	0.0	0.0	50.5	0.9917	0.502	0.498	135	0.0	6	"286975:s__Rahnella perminowiae:species;254537:g__Rahnella:genus;14528:f__Enterobacteriaceae:family;14527:o__Enterobacterales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
13177	"GB_GCA_020855015.1"	6	1.02	1.97	0.0	0	56.67	1.0	0.417	0.429	169	0.017	6	"13177:GB_GCA_020855015.1:subspecies;13176:s__Methanobacterium sp020855015:species;996:g__Methanobacterium:genus;152:f__Methanobacteriaceae:family;151:o__Methanobacteriales:order;150:c__Methanobacteria:class;149:p__Methanobacteriota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
13176	"s__Methanobacterium sp020855015"	6	1.02	1.97	0.0	0	56.67	1.0	0.417	0.429	169	0.017	6	"13176:s__Methanobacterium sp020855015:species;996:g__Methanobacterium:genus;152:f__Methanobacteriaceae:family;151:o__Methanobacteriales:order;150:c__Methanobacteria:class;149:p__Methanobacteriota:phylum;2:d__Archaea:superkingdom;1:root:no rank"
184382	"RS_GCF_002901825.1"	6	1.01	2.01	0.0	0.0	69.33	0.9933	0.365	0.37	245	0.012	6	"184382:RS_GCF_002901825.1:subspecies;184329:s__Mammaliicoccus sciuri:species;184328:g__Mammaliicoccus:genus;63360:f__Staphylococcaceae:family;63359:o__Staphylococcales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
184329	"s__Mammaliicoccus sciuri"	6	1.01	2.01	0.0	0.0	69.33	0.9933	0.365	0.37	245	0.012	6	"184329:s__Mammaliicoccus sciuri:species;184328:g__Mammaliicoccus:genus;63360:f__Staphylococcaceae:family;63359:o__Staphylococcales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
489309	"GB_GCA_018006725.1"	6	0.99	2.25	0.0	0.0	52.17	0.9802	0.645	0.642	146	0	6	"489309:GB_GCA_018006725.1:subspecies;489308:s__Rhizorhabdus sp018006725:species;307821:g__Rhizorhabdus:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
489308	"s__Rhizorhabdus sp018006725"	6	0.99	2.25	0.0	0.0	52.17	0.9802	0.645	0.642	146	0	6	"489308:s__Rhizorhabdus sp018006725:species;307821:g__Rhizorhabdus:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
215977	"f__Marinifilaceae"	6	1.0	1.66	0.0	0.0	41.0	0.9891	0.385	0.398	78	0.0	6	"215977:f__Marinifilaceae:family;173792:o__Bacteroidales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
412827	"GB_GCA_003963005.1"	6	1.0	2.03	0.0	0.0	70.5	0.9824	0.643	0.655	255	0.0	6	"412827:GB_GCA_003963005.1:subspecies;412826:s__Pelomonas sp003963005:species;351383:g__Pelomonas:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
412826	"s__Pelomonas sp003963005"	6	1.0	2.03	0.0	0.0	70.5	0.9824	0.643	0.655	255	0.0	6	"412826:s__Pelomonas sp003963005:species;351383:g__Pelomonas:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
293823	"g__Centipeda"	6	1.0	2.29	0.0	0.0	57.33	0.967	0.566	0.568	176	0.0	7	"293823:g__Centipeda:genus;234619:f__Selenomonadaceae:family;234618:o__Selenomonadales:order;220637:c__Negativicutes:class;220636:p__Bacillota_C:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
331312	"RS_GCF_023518235.1"	6	1.14	1.95	0.0	0.0	77.0	0.9836	0.588	0.602	258	0.122	8	"331312:RS_GCF_023518235.1:subspecies;331308:s__Stenotrophomonas sp003028475:species;185892:g__Stenotrophomonas:genus;177470:f__Xanthomonadaceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
331308	"s__Stenotrophomonas sp003028475"	6	1.14	1.95	0.0	0.0	77.0	0.9836	0.588	0.602	258	0.122	8	"331308:s__Stenotrophomonas sp003028475:species;185892:g__Stenotrophomonas:genus;177470:f__Xanthomonadaceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
396297	"GB_GCA_019749895.1"	6	1.16	2.49	0.0	0.0	69.83	0.9895	0.451	0.439	217	0.135	6	"396297:GB_GCA_019749895.1:subspecies;396296:s__AaIE-18 sp019749895:species;396295:g__AaIE-18:genus;369075:f__RVW-14:family;303338:o__Babeliales:order;303337:c__Babeliae:class;303336:p__Dependentiae:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
396296	"s__AaIE-18 sp019749895"	6	1.16	2.49	0.0	0.0	69.83	0.9895	0.451	0.439	217	0.135	6	"396296:s__AaIE-18 sp019749895:species;396295:g__AaIE-18:genus;369075:f__RVW-14:family;303338:o__Babeliales:order;303337:c__Babeliae:class;303336:p__Dependentiae:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
363433	"GB_GCA_000717275.1"	6	1.0	2.52	0	0.0	47.0	0.9955	0.633	0.624	114	0.0	6	"363433:GB_GCA_000717275.1:subspecies;363432:s__Williamsia arboriphila:species;329777:g__Williamsia:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
363432	"s__Williamsia arboriphila"	6	1.0	2.52	0	0.0	47.0	0.9955	0.633	0.624	114	0.0	6	"363432:s__Williamsia arboriphila:species;329777:g__Williamsia:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
269014	"RS_GCF_013004595.1"	6	0.99	3.13	0.0	0.0	59.0	0.9862	0.701	0.709	187	0	6	"269014:RS_GCF_013004595.1:subspecies;269004:s__Brevibacterium luteolum:species;246933:g__Brevibacterium:genus;246932:f__Brevibacteriaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
269004	"s__Brevibacterium luteolum"	6	0.99	3.13	0.0	0.0	59.0	0.9862	0.701	0.709	187	0	6	"269004:s__Brevibacterium luteolum:species;246933:g__Brevibacterium:genus;246932:f__Brevibacteriaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
258340	"g__Lelliottia"	6	0.99	1.51	0.0	0.0	67.0	0.9913	0.532	0.531	236	0	9	"258340:g__Lelliottia:genus;14528:f__Enterobacteriaceae:family;14527:o__Enterobacterales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
498477	"RS_GCF_900114535.1"	6	0.99	2.11	0.0	0.0	56.0	0.9813	0.661	0.673	169	0	6	"498477:RS_GCF_900114535.1:subspecies;498476:s__Methylobacterium pseudosasicola:species;251232:g__Methylobacterium:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
498476	"s__Methylobacterium pseudosasicola"	6	0.99	2.11	0.0	0.0	56.0	0.9813	0.661	0.673	169	0	6	"498476:s__Methylobacterium pseudosasicola:species;251232:g__Methylobacterium:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
283488	"o__AKYH767"	6	1.0	2.01	0.0	0.0	62.33	0.9843	0.372	0.395	206	0.0	14	"283488:o__AKYH767:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
394573	"RS_GCF_022811665.1"	6	1.0	3.7	0	0.0	58.17	0.9842	0.347	0.35	181	0.0	6	"394573:RS_GCF_022811665.1:subspecies;394571:s__Chryseobacterium sp017808115:species;226751:g__Chryseobacterium:genus;206791:f__Weeksellaceae:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
394571	"s__Chryseobacterium sp017808115"	6	1.0	3.7	0	0.0	58.17	0.9842	0.347	0.35	181	0.0	6	"394571:s__Chryseobacterium sp017808115:species;226751:g__Chryseobacterium:genus;206791:f__Weeksellaceae:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
352990	"g__Perlucidibaca"	6	1.19	2.21	0.0	0.0	54.67	0.996	0.622	0.634	135	0.156	8	"352990:g__Perlucidibaca:genus;115234:f__Moraxellaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
446365	"RS_GCF_021290965.1"	5	1.0	2.12	0.0	0.0	42.2	0.9747	0.384	0.427	71	0.0	5	"446365:RS_GCF_021290965.1:subspecies;446364:s__Pararheinheimera sp021290965:species;294359:g__Pararheinheimera:genus;225214:f__Alteromonadaceae:family;145555:o__Enterobacterales_A:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
446364	"s__Pararheinheimera sp021290965"	5	1.0	2.12	0.0	0.0	42.2	0.9747	0.384	0.427	71	0.0	5	"446364:s__Pararheinheimera sp021290965:species;294359:g__Pararheinheimera:genus;225214:f__Alteromonadaceae:family;145555:o__Enterobacterales_A:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
435324	"f__Jatrophihabitantaceae"	5	1.0	1.87	0	0.0	41.4	0.9654	0.626	0.652	67	0.0	5	"435324:f__Jatrophihabitantaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
210788	"g__Levilactobacillus"	5	1.0	2.26	0.0	0.0	41.8	0.9919	0.543	0.522	69	0.0	5	"210788:g__Levilactobacillus:genus;165659:f__Lactobacillaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
291255	"f__Pirellulaceae"	5	1.01	2.21	0.0	0.0	58.4	0.9787	0.58	0.568	151	0.007	6	"291255:f__Pirellulaceae:family;267818:o__Pirellulales:order;260319:c__Planctomycetia:class;260318:p__Planctomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
357156	"RS_GCF_014642735.1"	5	1.01	2.51	0.0	0.0	65.8	0.9694	0.655	0.663	188	0.005	5	"357156:RS_GCF_014642735.1:subspecies;357154:s__Paracoccus acridae:species;279860:g__Paracoccus:genus;198019:f__Rhodobacteraceae:family;198018:o__Rhodobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
357154	"s__Paracoccus acridae"	5	1.01	2.51	0.0	0.0	65.8	0.9694	0.655	0.663	188	0.005	5	"357154:s__Paracoccus acridae:species;279860:g__Paracoccus:genus;198019:f__Rhodobacteraceae:family;198018:o__Rhodobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
333513	"g__Aquamicrobium_A"	5	0.99	1.58	0.0	0.0	59.0	0.9821	0.572	0.576	156	0	6	"333513:g__Aquamicrobium_A:genus;161315:f__Rhizobiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
222120	"RS_GCF_001632805.1"	5	0.99	1.6	0.0	0.0	60.2	0.9831	0.65	0.668	162	0	5	"222120:RS_GCF_001632805.1:subspecies;222082:s__Mycobacterium chelonae:species;101059:g__Mycobacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
222082	"s__Mycobacterium chelonae"	5	0.99	1.6	0.0	0.0	60.2	0.9831	0.65	0.668	162	0	5	"222082:s__Mycobacterium chelonae:species;101059:g__Mycobacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
311677	"RS_GCF_000378725.1"	5	1.01	2.06	0	0.0	58.8	0.9805	0.383	0.371	153	0.006	5	"311677:RS_GCF_000378725.1:subspecies;311675:s__Peptoniphilus_A lacrimalis:species;292976:g__Peptoniphilus_A:genus;256048:f__Peptoniphilaceae:family;256047:o__Tissierellales:order;122150:c__Clostridia:class;122149:p__Bacillota_A:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
311675	"s__Peptoniphilus_A lacrimalis"	5	1.01	2.06	0	0.0	58.8	0.9805	0.383	0.371	153	0.006	5	"311675:s__Peptoniphilus_A lacrimalis:species;292976:g__Peptoniphilus_A:genus;256048:f__Peptoniphilaceae:family;256047:o__Tissierellales:order;122150:c__Clostridia:class;122149:p__Bacillota_A:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
514282	"GB_GCA_023387695.1"	5	0.99	1.97	0.0	0.0	56.4	0.9666	0.607	0.596	143	0	5	"514282:GB_GCA_023387695.1:subspecies;514281:s__Bradyrhizobium sp023387695:species;227326:g__Bradyrhizobium:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
514281	"s__Bradyrhizobium sp023387695"	5	0.99	1.97	0.0	0.0	56.4	0.9666	0.607	0.596	143	0	5	"514281:s__Bradyrhizobium sp023387695:species;227326:g__Bradyrhizobium:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
259582	"g__Parageobacillus"	5	1.0	2.28	0.0	0.0	60.6	1.0	0.446	0.422	163	0.0	6	"259582:g__Parageobacillus:genus;245672:f__Anoxybacillaceae:family;167186:o__Bacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
283879	"RS_GCF_003614435.1"	5	0.99	2.14	0.0	0.0	57.4	0.9662	0.659	0.666	148	0	5	"283879:RS_GCF_003614435.1:subspecies;283877:s__Mycobacterium paragordonae:species;101059:g__Mycobacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
283877	"s__Mycobacterium paragordonae"	5	0.99	2.14	0.0	0.0	57.4	0.9662	0.659	0.666	148	0	5	"283877:s__Mycobacterium paragordonae:species;101059:g__Mycobacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
393346	"RS_GCF_003967075.1"	5	1.27	1.83	0.0	0.0	51.2	0.9918	0.572	0.574	91	0.216	5	"393346:RS_GCF_003967075.1:subspecies;393344:s__Sphingobium amiense:species;240387:g__Sphingobium:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
393344	"s__Sphingobium amiense"	5	1.27	1.83	0.0	0.0	51.2	0.9918	0.572	0.574	91	0.216	5	"393344:s__Sphingobium amiense:species;240387:g__Sphingobium:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
487548	"RS_GCF_007559335.1"	5	0.99	1.98	0.5	0.0	59.4	0.9639	0.647	0.643	158	0	5	"487548:RS_GCF_007559335.1:subspecies;487547:s__Rariglobus hedericola:species;308924:g__Rariglobus:genus;235731:f__Opitutaceae:family;235730:o__Opitutales:order;191258:c__Verrucomicrobiae:class;191257:p__Verrucomicrobiota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
487547	"s__Rariglobus hedericola"	5	0.99	1.98	0.5	0.0	59.4	0.9639	0.647	0.643	158	0	5	"487547:s__Rariglobus hedericola:species;308924:g__Rariglobus:genus;235731:f__Opitutaceae:family;235730:o__Opitutales:order;191258:c__Verrucomicrobiae:class;191257:p__Verrucomicrobiota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
372703	"GB_GCA_023387735.1"	5	1.0	2.23	0	0.0	46.4	0.968	0.588	0.565	92	0.0	5	"372703:GB_GCA_023387735.1:subspecies;372702:s__Bradyrhizobium sp023387735:species;227326:g__Bradyrhizobium:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
372702	"s__Bradyrhizobium sp023387735"	5	1.0	2.23	0	0.0	46.4	0.968	0.588	0.565	92	0.0	5	"372702:s__Bradyrhizobium sp023387735:species;227326:g__Bradyrhizobium:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
261912	"RS_GCF_001591765.1"	5	1.01	1.45	0	0.0	56.6	0.9949	0.414	0.396	142	0.007	5	"261912:RS_GCF_001591765.1:subspecies;261903:s__Lactococcus_A raffinolactis:species;256955:g__Lactococcus_A:genus;92157:f__Streptococcaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
261903	"s__Lactococcus_A raffinolactis"	5	1.01	1.45	0	0.0	56.6	0.9949	0.414	0.396	142	0.007	5	"261903:s__Lactococcus_A raffinolactis:species;256955:g__Lactococcus_A:genus;92157:f__Streptococcaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
318891	"g__JADKFD01"	5	1.0	2.11	0.0	0.0	60.0	0.9742	0.679	0.69	160	0.0	6	"318891:g__JADKFD01:genus;318890:f__SZUA-5:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
