TaxNodeID	TaxName	TotalReads	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers	TotalAlignments	taxpath
430255	"s__Actinomycetospora soli"	11	1.0	2.56	0.0	0.0	52.27	0.9722	0.706	0.72	267	0.0	11	"430255:s__Actinomycetospora soli:species;409052:g__Actinomycetospora:genus;274399:f__Pseudonocardiaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
245060	"RS_GCF_003012915.1"	11	1.19	2.93	0.0	0.0	73.82	0.9952	0.355	0.356	422	0.163	11	"245060:RS_GCF_003012915.1:subspecies;245038:s__Staphylococcus felis:species;63361:g__Staphylococcus:genus;63360:f__Staphylococcaceae:family;63359:o__Staphylococcales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
245038	"s__Staphylococcus felis"	11	1.19	2.93	0.0	0.0	73.82	0.9952	0.355	0.356	422	0.163	11	"245038:s__Staphylococcus felis:species;63361:g__Staphylococcus:genus;63360:f__Staphylococcaceae:family;63359:o__Staphylococcales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
321419	"RS_GCF_001447195.1"	11	0.99	2.16	0.0	0.0	54.27	0.9772	0.636	0.638	291	0	12	"321419:RS_GCF_001447195.1:subspecies;321418:s__Aquabacterium parvum:species;319972:g__Aquabacterium:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
321418	"s__Aquabacterium parvum"	11	0.99	2.16	0.0	0.0	54.27	0.9772	0.636	0.638	291	0	12	"321418:s__Aquabacterium parvum:species;319972:g__Aquabacterium:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
344326	"RS_GCF_004127215.1"	11	1.18	2.64	0.0	0.0	57.91	0.9778	0.407	0.41	280	0.149	11	"344326:RS_GCF_004127215.1:subspecies;344323:s__Streptococcus oralis_BD:species;92158:g__Streptococcus:genus;92157:f__Streptococcaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
344323	"s__Streptococcus oralis_BD"	11	1.18	2.64	0.0	0.0	57.91	0.9778	0.407	0.41	280	0.149	11	"344323:s__Streptococcus oralis_BD:species;92158:g__Streptococcus:genus;92157:f__Streptococcaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
340805	"g__Alishewanella"	11	1.0	1.54	0.0	0.0	57.27	0.9814	0.542	0.539	322	0.0	31	"340805:g__Alishewanella:genus;225214:f__Alteromonadaceae:family;145555:o__Enterobacterales_A:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
364970	"g__Nanoperiomorbus"	11	1.08	1.63	0.0	0.0	61.18	0.9836	0.488	0.477	338	0.074	33	"364970:g__Nanoperiomorbus:genus;364969:f__Nanoperiomorbaceae:family;282049:o__Saccharimonadales:order;282048:c__Saccharimonadia:class;249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
364969	"f__Nanoperiomorbaceae"	11	1.08	1.63	0.0	0.0	61.18	0.9836	0.488	0.477	338	0.074	33	"364969:f__Nanoperiomorbaceae:family;282049:o__Saccharimonadales:order;282048:c__Saccharimonadia:class;249843:p__Patescibacteria:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
292322	"RS_GCF_902459665.1"	11	1.01	2.4	0.0	0.0	51.73	0.9718	0.711	0.709	259	0.008	12	"292322:RS_GCF_902459665.1:subspecies;292317:s__Pandoraea cepalis:species;253287:g__Pandoraea:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
292317	"s__Pandoraea cepalis"	11	1.01	2.4	0.0	0.0	51.73	0.9718	0.711	0.709	259	0.008	12	"292317:s__Pandoraea cepalis:species;253287:g__Pandoraea:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
348484	"RS_GCF_000313755.1"	11	0.99	1.88	0.0	0.0	60.45	0.9914	0.577	0.605	359	0	11	"348484:RS_GCF_000313755.1:subspecies;348483:s__Pseudomonas nitroreducens_A:species;108195:g__Pseudomonas:genus;108194:f__Pseudomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
348483	"s__Pseudomonas nitroreducens_A"	11	0.99	1.88	0.0	0.0	60.45	0.9914	0.577	0.605	359	0	11	"348483:s__Pseudomonas nitroreducens_A:species;108195:g__Pseudomonas:genus;108194:f__Pseudomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
438553	"RS_GCF_017832355.1"	11	1.0	2.37	0.0	0.0	34.82	0.99	0.4	0.402	75	0.0	11	"438553:RS_GCF_017832355.1:subspecies;438552:s__Serratia_J sp017832355:species;237747:g__Serratia_J:genus;14528:f__Enterobacteriaceae:family;14527:o__Enterobacterales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
438552	"s__Serratia_J sp017832355"	11	1.0	2.37	0.0	0.0	34.82	0.99	0.4	0.402	75	0.0	11	"438552:s__Serratia_J sp017832355:species;237747:g__Serratia_J:genus;14528:f__Enterobacteriaceae:family;14527:o__Enterobacterales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
290506	"RS_GCF_007681555.1"	11	1.0	2.82	0.0	0.0	52.45	0.9968	0.727	0.735	270	0	11	"290506:RS_GCF_007681555.1:subspecies;290501:s__Kocuria salsicia:species;246334:g__Kocuria:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
290501	"s__Kocuria salsicia"	11	1.0	2.82	0.0	0.0	52.45	0.9968	0.727	0.735	270	0	11	"290501:s__Kocuria salsicia:species;246334:g__Kocuria:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
433593	"RS_GCF_014694375.1"	11	1.0	2.26	0.0	0.0	67.18	0.9689	0.416	0.412	429	0.005	12	"433593:RS_GCF_014694375.1:subspecies;433592:s__Vibrio sp014694375:species;145557:g__Vibrio:genus;145556:f__Vibrionaceae:family;145555:o__Enterobacterales_A:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
433592	"s__Vibrio sp014694375"	11	1.0	2.26	0.0	0.0	67.18	0.9689	0.416	0.412	429	0.005	12	"433592:s__Vibrio sp014694375:species;145557:g__Vibrio:genus;145556:f__Vibrionaceae:family;145555:o__Enterobacterales_A:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
302916	"RS_GCF_000980895.1"	11	1.0	2.19	0.0	0.0	45.18	0.9845	0.683	0.678	189	0.0	11	"302916:RS_GCF_000980895.1:subspecies;302915:s__Sphingomonas olei:species;223509:g__Sphingomonas:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
302915	"s__Sphingomonas olei"	11	1.0	2.19	0.0	0.0	45.18	0.9845	0.683	0.678	189	0.0	11	"302915:s__Sphingomonas olei:species;223509:g__Sphingomonas:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
403424	"RS_GCF_900089495.1"	11	1.11	2.27	0.0	0.0	58.09	0.9861	0.615	0.621	299	0.097	11	"403424:RS_GCF_900089495.1:subspecies;403423:s__Thiomonas sp900089495:species;256593:g__Thiomonas:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
403423	"s__Thiomonas sp900089495"	11	1.11	2.27	0.0	0.0	58.09	0.9861	0.615	0.621	299	0.097	11	"403423:s__Thiomonas sp900089495:species;256593:g__Thiomonas:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
184328	"g__Mammaliicoccus"	11	1.21	2.68	0.0	0.0	67.36	0.9831	0.336	0.322	358	0.173	12	"184328:g__Mammaliicoccus:genus;63360:f__Staphylococcaceae:family;63359:o__Staphylococcales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
450504	"GB_GCA_022841565.1"	11	1.01	2.52	0.0	0.0	70.0	0.9687	0.688	0.677	459	0.006	11	"450504:GB_GCA_022841565.1:subspecies;450503:s__Mycobacterium sp022841565:species;101059:g__Mycobacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
450503	"s__Mycobacterium sp022841565"	11	1.01	2.52	0.0	0.0	70.0	0.9687	0.688	0.677	459	0.006	11	"450503:s__Mycobacterium sp022841565:species;101059:g__Mycobacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
457560	"RS_GCF_001665295.1"	11	1.13	8.2	0.0	0.0	80.82	0.9713	0.425	0.434	512	0.119	11	"457560:RS_GCF_001665295.1:subspecies;457559:s__Mycobacterium sp001665295:species;101059:g__Mycobacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
457559	"s__Mycobacterium sp001665295"	11	1.13	8.2	0.0	0.0	80.82	0.9713	0.425	0.434	512	0.119	11	"457559:s__Mycobacterium sp001665295:species;101059:g__Mycobacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
412933	"GB_GCA_943908385.1"	11	1.15	2.64	0.0	0.0	89.18	0.9676	0.662	0.674	584	0.132	11	"412933:GB_GCA_943908385.1:subspecies;412932:s__Corynebacterium sp943908385:species;175271:g__Corynebacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
412932	"s__Corynebacterium sp943908385"	11	1.15	2.64	0.0	0.0	89.18	0.9676	0.662	0.674	584	0.132	11	"412932:s__Corynebacterium sp943908385:species;175271:g__Corynebacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
334597	"RS_GCF_019357495.1"	11	1.0	1.97	0.0	0.0	57.09	0.9867	0.362	0.369	321	0	13	"334597:RS_GCF_019357495.1:subspecies;334595:s__Nosocomiicoccus ampullae:species;310499:g__Nosocomiicoccus:genus;288480:f__Salinicoccaceae:family;63359:o__Staphylococcales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
334595	"s__Nosocomiicoccus ampullae"	11	1.0	1.97	0.0	0.0	57.09	0.9867	0.362	0.369	321	0	13	"334595:s__Nosocomiicoccus ampullae:species;310499:g__Nosocomiicoccus:genus;288480:f__Salinicoccaceae:family;63359:o__Staphylococcales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
313293	"g__Ga0077523"	11	1.0	2.08	0.0	0.0	48.55	0.9932	0.672	0.662	225	0.004	13	"313293:g__Ga0077523:genus;313292:f__Ga0077523:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
313292	"f__Ga0077523"	11	1.0	2.08	0.0	0.0	48.55	0.9932	0.672	0.662	225	0.004	13	"313292:f__Ga0077523:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
335032	"g__Microvirga"	11	1.0	1.91	0.0	0.0	48.91	0.9751	0.645	0.653	230	0.0	28	"335032:g__Microvirga:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
243617	"RS_GCF_007641235.1"	11	1.0	2.47	0.0	0.0	48.82	0.9941	0.679	0.68	230	0	11	"243617:RS_GCF_007641235.1:subspecies;243616:s__Corynebacterium sanguinis:species;175271:g__Corynebacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
243616	"s__Corynebacterium sanguinis"	11	1.0	2.47	0.0	0.0	48.82	0.9941	0.679	0.68	230	0	11	"243616:s__Corynebacterium sanguinis:species;175271:g__Corynebacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
230190	"RS_GCF_002902345.1"	11	1.14	2.66	0.0	0.0	72.45	0.979	0.323	0.314	429	0.123	11	"230190:RS_GCF_002902345.1:subspecies;230166:s__Staphylococcus arlettae:species;63361:g__Staphylococcus:genus;63360:f__Staphylococcaceae:family;63359:o__Staphylococcales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
230166	"s__Staphylococcus arlettae"	11	1.14	2.66	0.0	0.0	72.45	0.979	0.323	0.314	429	0.123	11	"230166:s__Staphylococcus arlettae:species;63361:g__Staphylococcus:genus;63360:f__Staphylococcaceae:family;63359:o__Staphylococcales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
233599	"RS_GCF_000381045.1"	10	1.08	2.67	0.0	0.0	75.5	0.9934	0.645	0.645	438	0.078	10	"233599:RS_GCF_000381045.1:subspecies;233598:s__Thermus scotoductus:species;233597:g__Thermus:genus;233596:f__Thermaceae:family;233595:o__Deinococcales:order;233594:c__Deinococci:class;233593:p__Deinococcota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
233598	"s__Thermus scotoductus"	10	1.08	2.67	0.0	0.0	75.5	0.9934	0.645	0.645	438	0.078	10	"233598:s__Thermus scotoductus:species;233597:g__Thermus:genus;233596:f__Thermaceae:family;233595:o__Deinococcales:order;233594:c__Deinococci:class;233593:p__Deinococcota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
388812	"RS_GCF_900323545.1"	10	0.99	2.32	0.0	0.0	50.5	0.9827	0.683	0.685	227	0	10	"388812:RS_GCF_900323545.1:subspecies;388810:s__Actinomyces sp900323545:species;251714:g__Actinomyces:genus;239098:f__Actinomycetaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
388810	"s__Actinomyces sp900323545"	10	0.99	2.32	0.0	0.0	50.5	0.9827	0.683	0.685	227	0	10	"388810:s__Actinomyces sp900323545:species;251714:g__Actinomyces:genus;239098:f__Actinomycetaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
349719	"RS_GCF_016617715.1"	10	1.02	2.57	0.0	0.0	80.9	0.9601	0.643	0.642	521	0.015	10	"349719:RS_GCF_016617715.1:subspecies;349717:s__Paracoccus sp014164625:species;279860:g__Paracoccus:genus;198019:f__Rhodobacteraceae:family;198018:o__Rhodobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
349717	"s__Paracoccus sp014164625"	10	1.02	2.57	0.0	0.0	80.9	0.9601	0.643	0.642	521	0.015	10	"349717:s__Paracoccus sp014164625:species;279860:g__Paracoccus:genus;198019:f__Rhodobacteraceae:family;198018:o__Rhodobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
390201	"GB_GCA_001897285.1"	10	1.0	2.28	0.0	0.0	60.3	0.9982	0.617	0.617	323	0.0	10	"390201:GB_GCA_001897285.1:subspecies;390199:s__Nitrobacter sp001897285:species;387913:g__Nitrobacter:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
390199	"s__Nitrobacter sp001897285"	10	1.0	2.28	0.0	0.0	60.3	0.9982	0.617	0.617	323	0.0	10	"390199:s__Nitrobacter sp001897285:species;387913:g__Nitrobacter:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
233151	"RS_GCF_000227295.1"	10	1.0	2.21	0.0	0.0	63.8	0.9763	0.622	0.627	357	0.003	10	"233151:RS_GCF_000227295.1:subspecies;233143:s__Cutibacterium avidum:species;177042:g__Cutibacterium:genus;177041:f__Propionibacteriaceae:family;177040:o__Propionibacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
233143	"s__Cutibacterium avidum"	10	1.0	2.21	0.0	0.0	63.8	0.9763	0.622	0.627	357	0.003	10	"233143:s__Cutibacterium avidum:species;177042:g__Cutibacterium:genus;177041:f__Propionibacteriaceae:family;177040:o__Propionibacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
434736	"GB_GCA_021830925.1"	10	1.0	2.63	0.0	0.0	56.4	1.0	0.722	0.72	284	0.0	10	"434736:GB_GCA_021830925.1:subspecies;434735:s__Thiomonas sp021830925:species;256593:g__Thiomonas:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
434735	"s__Thiomonas sp021830925"	10	1.0	2.63	0.0	0.0	56.4	1.0	0.722	0.72	284	0.0	10	"434735:s__Thiomonas sp021830925:species;256593:g__Thiomonas:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
377266	"GB_GCA_002083555.1"	10	1.01	1.89	0.0	0.0	56.0	0.9934	0.556	0.561	278	0.007	10	"377266:GB_GCA_002083555.1:subspecies;377265:s__Nitrospira_D sp002083555:species;348198:g__Nitrospira_D:genus;257592:f__Nitrospiraceae:family;257591:o__Nitrospirales:order;257590:c__Nitrospiria:class;257589:p__Nitrospirota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
377265	"s__Nitrospira_D sp002083555"	10	1.01	1.89	0.0	0.0	56.0	0.9934	0.556	0.561	278	0.007	10	"377265:s__Nitrospira_D sp002083555:species;348198:g__Nitrospira_D:genus;257592:f__Nitrospiraceae:family;257591:o__Nitrospirales:order;257590:c__Nitrospiria:class;257589:p__Nitrospirota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
376498	"RS_GCF_023147585.1"	10	1.13	3.4	0.0	0.0	86.7	0.9849	0.715	0.717	518	0.118	14	"376498:RS_GCF_023147585.1:subspecies;376496:s__Micrococcus sp023147585:species;187122:g__Micrococcus:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
376496	"s__Micrococcus sp023147585"	10	1.13	3.4	0.0	0.0	86.7	0.9849	0.715	0.717	518	0.118	14	"376496:s__Micrococcus sp023147585:species;187122:g__Micrococcus:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
358505	"g__Roseomonas_D"	10	1.0	2.18	0.0	0.0	58.7	0.9771	0.692	0.696	307	0.0	23	"358505:g__Roseomonas_D:genus;241022:f__Acetobacteraceae:family;241021:o__Acetobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
272472	"RS_GCF_001437255.1"	10	1.99	2.88	0.0	0.0	83.9	0.972	0.355	0.36	281	0.497	10	"272472:RS_GCF_001437255.1:subspecies;272466:s__Pediococcus damnosus:species;196454:g__Pediococcus:genus;165659:f__Lactobacillaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
272466	"s__Pediococcus damnosus"	10	1.99	2.88	0.0	0.0	83.9	0.972	0.355	0.36	281	0.497	10	"272466:s__Pediococcus damnosus:species;196454:g__Pediococcus:genus;165659:f__Lactobacillaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
391802	"RS_GCF_001423085.1"	10	1.0	2.99	0.0	0.0	58.8	0.9897	0.709	0.696	307	0.003	10	"391802:RS_GCF_001423085.1:subspecies;391800:s__Methylobacterium sp001423085:species;251232:g__Methylobacterium:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
391800	"s__Methylobacterium sp001423085"	10	1.0	2.99	0.0	0.0	58.8	0.9897	0.709	0.696	307	0.003	10	"391800:s__Methylobacterium sp001423085:species;251232:g__Methylobacterium:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
255677	"RS_GCF_002091755.1"	10	1.0	2.21	0.0	0.0	66.1	0.9929	0.627	0.632	382	0	10	"255677:RS_GCF_002091755.1:subspecies;255666:s__Pseudomonas nitroreducens:species;108195:g__Pseudomonas:genus;108194:f__Pseudomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
255666	"s__Pseudomonas nitroreducens"	10	1.0	2.21	0.0	0.0	66.1	0.9929	0.627	0.632	382	0	10	"255666:s__Pseudomonas nitroreducens:species;108195:g__Pseudomonas:genus;108194:f__Pseudomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
379478	"GB_GCA_001898965.1"	10	0.99	2.1	0.0	0.0	47.6	0.9715	0.62	0.632	197	0	10	"379478:GB_GCA_001898965.1:subspecies;379477:s__28-YEA-48 sp001898965:species;305838:g__28-YEA-48:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
379477	"s__28-YEA-48 sp001898965"	10	0.99	2.1	0.0	0.0	47.6	0.9715	0.62	0.632	197	0	10	"379477:s__28-YEA-48 sp001898965:species;305838:g__28-YEA-48:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
299823	"GB_GCA_017419405.1"	10	0.99	2.14	0.0	0.0	47.2	0.9904	0.643	0.646	193	0	10	"299823:GB_GCA_017419405.1:subspecies;299820:s__Renibacterium sp005809195:species;299819:g__Renibacterium:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
299820	"s__Renibacterium sp005809195"	10	0.99	2.14	0.0	0.0	47.2	0.9904	0.643	0.646	193	0	10	"299820:s__Renibacterium sp005809195:species;299819:g__Renibacterium:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
299819	"g__Renibacterium"	10	0.99	2.14	0.0	0.0	47.2	0.9904	0.643	0.646	193	0	10	"299819:g__Renibacterium:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
231994	"g__Phenylobacterium"	10	1.0	2.3	0.0	0.0	61.2	0.9785	0.643	0.646	332	0.0	15	"231994:g__Phenylobacterium:genus;231993:f__Caulobacteraceae:family;231992:o__Caulobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
305314	"RS_GCF_000372645.1"	10	1.01	2.34	0.0	0.0	49.6	0.999	0.596	0.617	213	0.014	10	"305314:RS_GCF_000372645.1:subspecies;305311:s__Caulobacter vibrioides_E:species;296322:g__Caulobacter:genus;231993:f__Caulobacteraceae:family;231992:o__Caulobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
305311	"s__Caulobacter vibrioides_E"	10	1.01	2.34	0.0	0.0	49.6	0.999	0.596	0.617	213	0.014	10	"305311:s__Caulobacter vibrioides_E:species;296322:g__Caulobacter:genus;231993:f__Caulobacteraceae:family;231992:o__Caulobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
