TaxNodeID	TaxName	TotalReads	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers	TotalAlignments	PMDsover2	PMDSover4	taxpath
427941	"GB_GCA_016213625.1"	1	1.0	1.92	1.0	0	42.0	0.9524	0.69	0.69	14	0.0	1	1.0	0.0	"427941:GB_GCA_016213625.1:subspecies;427940:s__UBA668 sp016213625:species;294279:g__UBA668:genus;265075:f__Ilumatobacteraceae:family;246208:o__Acidimicrobiales:order;245798:c__Acidimicrobiia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
427940	"s__UBA668 sp016213625"	1	1.0	1.92	1.0	0	42.0	0.9524	0.69	0.69	14	0.0	1	1.0	0.0	"427940:s__UBA668 sp016213625:species;294279:g__UBA668:genus;265075:f__Ilumatobacteraceae:family;246208:o__Acidimicrobiales:order;245798:c__Acidimicrobiia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
406531	"GB_GCA_002256285.1"	1	1.0	1.29	0	0.0	33.0	0.9697	0.455	0.485	5	0.0	1	0.0	0.0	"406531:GB_GCA_002256285.1:subspecies;406530:s__Flavobacterium sp002256285:species;190478:g__Flavobacterium:genus;190477:f__Flavobacteriaceae:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
406530	"s__Flavobacterium sp002256285"	1	1.0	1.29	0	0.0	33.0	0.9697	0.455	0.485	5	0.0	1	0.0	0.0	"406530:s__Flavobacterium sp002256285:species;190478:g__Flavobacterium:genus;190477:f__Flavobacteriaceae:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
377441	"RS_GCF_000763905.1"	1	1.0	1.21	0	0.0	41.0	1.0	0.512	0.512	13	0.0	1	0.0	0.0	"377441:RS_GCF_000763905.1:subspecies;377439:s__Paracoccus halophilus:species;279860:g__Paracoccus:genus;198019:f__Rhodobacteraceae:family;198018:o__Rhodobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
377439	"s__Paracoccus halophilus"	1	1.0	1.21	0	0.0	41.0	1.0	0.512	0.512	13	0.0	1	0.0	0.0	"377439:s__Paracoccus halophilus:species;279860:g__Paracoccus:genus;198019:f__Rhodobacteraceae:family;198018:o__Rhodobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
334185	"RS_GCF_003075455.1"	1	1.0	1.97	0.0	0.0	31.0	0.9677	0.742	0.71	3	0.0	1	0.0	0.0	"334185:RS_GCF_003075455.1:subspecies;334182:s__Arthrobacter_D sp003075455:species;326109:g__Arthrobacter_D:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
334182	"s__Arthrobacter_D sp003075455"	1	1.0	1.97	0.0	0.0	31.0	0.9677	0.742	0.71	3	0.0	1	0.0	0.0	"334182:s__Arthrobacter_D sp003075455:species;326109:g__Arthrobacter_D:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
328988	"g__Lederbergia"	1	1.0	3.77	0	0	45.0	0.9556	0.4	0.378	17	0.0	2	0.0	0.0	"328988:g__Lederbergia:genus;239496:f__Bacillaceae_C:family;167186:o__Bacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
429051	"RS_GCF_001421995.1"	1	1.0	2.22	0	0.0	48.0	1.0	0.646	0.646	20	0.0	1	0.0	0.0	"429051:RS_GCF_001421995.1:subspecies;429050:s__Sphingomonas sp001421995:species;223509:g__Sphingomonas:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
